EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,AirportCode,City,County,State,ZipCode
W-1322718,Rain,Light,2017-04-26 10:55:00,2017-04-26 14:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322719,Rain,Light,2017-04-27 21:55:00,2017-04-27 22:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322720,Rain,Light,2017-04-28 00:35:00,2017-04-28 00:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322721,Rain,Light,2017-04-28 21:35:00,2017-04-28 22:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322722,Rain,Light,2017-04-29 00:35:00,2017-04-29 01:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322723,Rain,Light,2017-04-29 02:15:00,2017-04-29 02:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322724,Rain,Light,2017-04-29 04:55:00,2017-04-29 06:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322725,Rain,Light,2017-04-29 06:55:00,2017-04-29 07:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322726,Rain,Moderate,2017-04-29 07:35:00,2017-04-29 08:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322727,Rain,Light,2017-04-29 08:15:00,2017-04-29 10:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322728,Rain,Light,2017-04-29 10:55:00,2017-04-29 12:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322729,Rain,Light,2017-04-29 13:55:00,2017-04-29 17:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322730,Rain,Light,2017-04-29 21:55:00,2017-04-29 22:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322731,Rain,Light,2017-04-29 22:55:00,2017-04-30 06:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322732,Rain,Light,2017-04-30 07:35:00,2017-04-30 12:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322733,Snow,Light,2017-04-30 12:55:00,2017-04-30 13:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322734,Rain,Light,2017-04-30 13:15:00,2017-04-30 17:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322735,Rain,Light,2017-04-30 18:15:00,2017-04-30 18:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322736,Rain,Light,2017-04-30 22:55:00,2017-04-30 23:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322737,Rain,Light,2017-05-03 06:55:00,2017-05-03 07:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322738,Rain,Light,2017-05-03 08:15:00,2017-05-03 10:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322739,Rain,Light,2017-05-03 21:35:00,2017-05-03 21:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322740,Rain,Light,2017-05-10 08:15:00,2017-05-10 08:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322741,Rain,Light,2017-05-10 09:15:00,2017-05-10 10:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322742,Rain,Light,2017-05-10 11:15:00,2017-05-10 12:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322743,Rain,Moderate,2017-05-10 12:35:00,2017-05-10 13:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322744,Rain,Light,2017-05-10 14:55:00,2017-05-10 15:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322745,Rain,Light,2017-05-16 01:35:00,2017-05-16 02:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322746,Rain,Light,2017-05-22 09:55:00,2017-05-22 10:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322747,Rain,Light,2017-05-22 11:35:00,2017-05-22 11:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322748,Rain,Moderate,2017-05-22 11:55:00,2017-05-22 12:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322749,Rain,Light,2017-05-22 12:15:00,2017-05-22 12:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322750,Rain,Moderate,2017-05-22 12:35:00,2017-05-22 13:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322751,Rain,Light,2017-05-22 13:15:00,2017-05-22 13:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322752,Rain,Moderate,2017-05-22 13:55:00,2017-05-22 14:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322753,Rain,Light,2017-05-22 14:15:00,2017-05-22 15:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322754,Rain,Moderate,2017-05-22 15:35:00,2017-05-22 15:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322755,Rain,Light,2017-05-22 16:15:00,2017-05-22 16:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322756,Rain,Light,2017-05-23 09:35:00,2017-05-23 09:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322757,Rain,Light,2017-05-23 10:15:00,2017-05-23 10:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322758,Rain,Light,2017-05-23 13:15:00,2017-05-23 13:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322759,Rain,Light,2017-05-28 04:15:00,2017-05-28 04:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322760,Rain,Light,2017-05-30 02:35:00,2017-05-30 02:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322761,Rain,Light,2017-05-30 06:55:00,2017-05-30 07:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322762,Rain,Light,2017-05-30 08:15:00,2017-05-30 08:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322763,Rain,Light,2017-06-03 22:55:00,2017-06-03 23:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322764,Rain,Light,2017-06-04 01:15:00,2017-06-04 01:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322765,Rain,Light,2017-06-04 04:55:00,2017-06-04 07:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322766,Rain,Light,2017-06-04 22:35:00,2017-06-04 22:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322767,Rain,Light,2017-06-08 11:55:00,2017-06-08 12:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322768,Cold,Severe,2017-06-11 06:40:00,2017-06-11 06:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322769,Cold,Severe,2017-06-12 06:15:00,2017-06-12 06:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322770,Cold,Severe,2017-06-17 05:40:00,2017-06-17 05:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322771,Cold,Severe,2017-06-18 04:35:00,2017-06-18 04:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322772,Rain,Light,2017-06-22 04:55:00,2017-06-22 05:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322773,Rain,Moderate,2017-06-22 05:55:00,2017-06-22 06:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322774,Rain,Light,2017-06-22 06:15:00,2017-06-22 06:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322775,Rain,Moderate,2017-06-22 06:35:00,2017-06-22 07:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322776,Rain,Light,2017-06-22 07:15:00,2017-06-22 07:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322777,Rain,Light,2017-06-23 12:55:00,2017-06-23 13:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322778,Rain,Light,2017-06-24 09:35:00,2017-06-24 10:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322779,Rain,Light,2017-06-24 10:55:00,2017-06-24 11:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322780,Rain,Light,2017-06-25 11:15:00,2017-06-25 11:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322781,Rain,Light,2017-06-25 13:55:00,2017-06-25 14:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322782,Cold,Severe,2017-06-29 05:20:00,2017-06-29 05:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322783,Cold,Severe,2017-06-29 17:35:00,2017-06-30 05:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322784,Cold,Severe,2017-06-30 21:00:00,2017-07-01 03:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322785,Cold,Severe,2017-07-04 05:20:00,2017-07-04 05:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322786,Cold,Severe,2017-07-07 04:20:00,2017-07-07 04:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322787,Cold,Severe,2017-07-11 05:15:00,2017-07-11 05:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322788,Cold,Severe,2017-07-15 06:35:00,2017-07-15 06:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322789,Rain,Light,2017-07-16 11:15:00,2017-07-16 14:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322790,Rain,Light,2017-07-16 15:15:00,2017-07-16 17:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322791,Cold,Severe,2017-07-23 04:20:00,2017-07-23 04:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322792,Cold,Severe,2017-07-24 03:20:00,2017-07-24 03:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322793,Cold,Severe,2017-07-26 04:55:00,2017-07-26 05:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322794,Rain,Light,2017-07-28 07:55:00,2017-07-28 08:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322795,Rain,Light,2017-07-28 08:35:00,2017-07-28 09:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322796,Rain,Light,2017-07-29 13:55:00,2017-07-29 14:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322797,Rain,Light,2017-07-30 12:15:00,2017-07-30 14:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322798,Rain,Moderate,2017-07-30 14:35:00,2017-07-30 15:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322799,Rain,Light,2017-07-30 15:15:00,2017-07-30 15:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322800,Rain,Moderate,2017-07-30 15:35:00,2017-07-30 16:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322801,Rain,Light,2017-07-30 16:15:00,2017-07-30 16:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322802,Rain,Light,2017-07-31 06:35:00,2017-07-31 06:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322803,Rain,Light,2017-07-31 07:15:00,2017-07-31 07:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322804,Fog,Severe,2017-08-02 11:35:00,2017-08-02 15:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322805,Rain,Light,2017-08-07 17:35:00,2017-08-07 17:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322806,Rain,Light,2017-08-07 18:35:00,2017-08-07 20:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322807,Rain,Light,2017-08-07 20:35:00,2017-08-07 21:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322808,Rain,Light,2017-08-07 21:35:00,2017-08-07 22:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322809,Rain,Light,2017-08-07 22:35:00,2017-08-07 22:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322810,Rain,Light,2017-08-09 08:35:00,2017-08-09 08:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322811,Rain,Light,2017-08-10 11:55:00,2017-08-10 12:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322812,Rain,Light,2017-08-11 07:35:00,2017-08-11 08:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322813,Rain,Light,2017-08-11 08:55:00,2017-08-11 09:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322814,Rain,Light,2017-08-11 09:55:00,2017-08-11 10:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322815,Rain,Light,2017-08-11 11:15:00,2017-08-11 12:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322816,Rain,Light,2017-08-11 13:35:00,2017-08-11 13:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322817,Rain,Light,2017-08-12 03:35:00,2017-08-12 03:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322818,Rain,Light,2017-08-12 08:55:00,2017-08-12 09:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322819,Rain,Moderate,2017-08-12 09:35:00,2017-08-12 09:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322820,Rain,Heavy,2017-08-12 09:55:00,2017-08-12 11:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322821,Rain,Light,2017-08-12 11:15:00,2017-08-12 11:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322822,Rain,Moderate,2017-08-12 11:55:00,2017-08-12 12:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322823,Rain,Light,2017-08-12 12:15:00,2017-08-12 12:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322824,Rain,Light,2017-08-12 17:15:00,2017-08-12 17:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322825,Rain,Light,2017-08-12 17:55:00,2017-08-12 18:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322826,Rain,Light,2017-08-12 19:55:00,2017-08-12 20:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322827,Rain,Light,2017-08-12 20:35:00,2017-08-12 20:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322828,Rain,Light,2017-08-12 21:35:00,2017-08-12 21:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322829,Rain,Light,2017-08-13 15:55:00,2017-08-13 16:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322830,Rain,Light,2017-08-14 02:15:00,2017-08-14 03:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322831,Rain,Heavy,2017-08-14 03:15:00,2017-08-14 03:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322832,Precipitation,UNK,2017-08-14 03:55:00,2017-08-14 04:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322833,Rain,Light,2017-08-14 04:35:00,2017-08-14 04:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322834,Cold,Severe,2017-08-18 06:35:00,2017-08-18 06:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322835,Rain,Light,2017-08-18 10:35:00,2017-08-18 10:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322836,Rain,Light,2017-08-18 12:15:00,2017-08-18 12:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322837,Rain,Moderate,2017-08-18 12:35:00,2017-08-18 13:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322838,Rain,Light,2017-08-21 07:55:00,2017-08-21 09:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322839,Rain,Light,2017-08-21 14:15:00,2017-08-21 14:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322840,Rain,Light,2017-08-21 15:35:00,2017-08-21 18:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322841,Fog,Severe,2017-08-25 11:35:00,2017-08-25 11:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322842,Fog,Severe,2017-08-25 12:55:00,2017-08-25 13:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322843,Fog,Severe,2017-08-25 14:15:00,2017-08-25 14:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322844,Rain,Light,2017-09-02 05:35:00,2017-09-02 05:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322845,Rain,Light,2017-09-02 07:35:00,2017-09-02 08:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322846,Rain,Light,2017-09-15 10:35:00,2017-09-15 11:00:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322847,Rain,Light,2017-09-17 07:55:00,2017-09-17 08:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322848,Rain,Light,2017-09-17 08:35:00,2017-09-17 09:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322849,Rain,Light,2017-09-17 11:55:00,2017-09-17 12:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322850,Rain,Light,2017-09-17 14:55:00,2017-09-17 15:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322851,Rain,Light,2017-09-18 07:55:00,2017-09-18 09:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322852,Rain,Heavy,2017-09-18 09:15:00,2017-09-18 10:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322853,Rain,Light,2017-09-18 10:15:00,2017-09-18 10:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322854,Rain,Light,2017-09-18 11:15:00,2017-09-18 11:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322855,Cold,Severe,2017-09-20 06:40:00,2017-09-20 06:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322856,Fog,Moderate,2017-09-21 06:35:00,2017-09-21 06:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322857,Rain,Light,2017-09-24 07:35:00,2017-09-24 08:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322858,Rain,Light,2017-09-24 09:55:00,2017-09-24 10:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322859,Rain,Light,2017-09-24 11:15:00,2017-09-24 12:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322860,Rain,Moderate,2017-09-24 12:35:00,2017-09-24 12:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322861,Rain,Heavy,2017-09-24 12:55:00,2017-09-24 13:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322862,Rain,Light,2017-09-24 13:15:00,2017-09-24 13:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322863,Rain,Moderate,2017-09-24 13:55:00,2017-09-24 14:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322864,Rain,Light,2017-09-25 11:35:00,2017-09-25 11:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322865,Rain,Light,2017-09-25 17:35:00,2017-09-25 18:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322866,Rain,Moderate,2017-09-25 18:55:00,2017-09-25 19:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322867,Rain,Light,2017-09-25 19:15:00,2017-09-25 19:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322868,Rain,Moderate,2017-09-25 19:55:00,2017-09-25 20:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322869,Rain,Light,2017-09-25 20:15:00,2017-09-25 20:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322870,Rain,Moderate,2017-09-25 20:35:00,2017-09-25 21:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322871,Rain,Light,2017-09-25 21:15:00,2017-09-25 22:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322872,Rain,Light,2017-09-26 03:55:00,2017-09-26 04:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322873,Rain,Light,2017-09-27 18:55:00,2017-09-27 19:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322874,Rain,Light,2017-09-28 21:15:00,2017-09-28 22:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322875,Rain,Light,2017-09-28 22:55:00,2017-09-29 01:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322876,Rain,Moderate,2017-09-29 01:55:00,2017-09-29 02:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322877,Rain,Light,2017-09-29 02:15:00,2017-09-29 02:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322878,Rain,Moderate,2017-09-29 02:35:00,2017-09-29 03:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322879,Rain,Light,2017-09-29 03:15:00,2017-09-29 06:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322880,Rain,Light,2017-09-29 07:15:00,2017-09-29 07:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322881,Rain,Light,2017-09-29 08:15:00,2017-09-29 08:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322882,Rain,Light,2017-09-29 08:55:00,2017-09-29 09:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322883,Rain,Light,2017-09-29 09:55:00,2017-09-29 10:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322884,Rain,Light,2017-09-29 11:15:00,2017-09-29 13:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322885,Rain,Light,2017-09-29 13:35:00,2017-09-29 16:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322886,Rain,Light,2017-09-29 16:55:00,2017-09-29 17:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322887,Rain,Light,2017-09-29 19:15:00,2017-09-29 19:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322888,Rain,Light,2017-09-29 20:15:00,2017-09-29 20:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322889,Rain,Light,2017-09-30 11:35:00,2017-09-30 12:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322890,Rain,Light,2017-10-01 09:15:00,2017-10-01 09:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322891,Rain,Light,2017-10-01 09:55:00,2017-10-01 10:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322892,Rain,Light,2017-10-04 03:55:00,2017-10-04 05:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322893,Rain,Light,2017-10-04 05:55:00,2017-10-04 06:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322894,Rain,Light,2017-10-04 08:35:00,2017-10-04 09:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322895,Rain,Light,2017-10-04 09:35:00,2017-10-04 10:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322896,Rain,Light,2017-10-04 13:55:00,2017-10-04 14:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322897,Rain,Light,2017-10-04 14:55:00,2017-10-04 15:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322898,Rain,Light,2017-10-05 01:55:00,2017-10-05 02:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322899,Rain,Light,2017-10-05 07:55:00,2017-10-05 08:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322900,Rain,Heavy,2017-10-05 13:55:00,2017-10-05 14:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322901,Rain,Moderate,2017-10-05 14:15:00,2017-10-05 14:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322902,Rain,Heavy,2017-10-05 14:35:00,2017-10-05 15:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322903,Rain,Light,2017-10-05 15:15:00,2017-10-05 15:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322904,Rain,Moderate,2017-10-05 15:55:00,2017-10-05 16:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322905,Rain,Light,2017-10-05 16:15:00,2017-10-05 18:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322906,Rain,Light,2017-10-05 18:55:00,2017-10-05 20:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322907,Rain,Light,2017-10-05 22:15:00,2017-10-05 23:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322908,Rain,Light,2017-10-06 00:55:00,2017-10-06 01:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322909,Rain,Light,2017-10-06 02:35:00,2017-10-06 02:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322910,Rain,Light,2017-10-06 06:15:00,2017-10-06 06:35:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322911,Rain,Light,2017-10-07 03:35:00,2017-10-07 03:55:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
W-1322912,Rain,Moderate,2017-10-07 03:55:00,2017-10-07 04:15:00,US/Central,35.889,-101.03,KBPC,Miami,Roberts,TX,
